Date,NSEI,NSEI_ret,realized_vol_5d,regime,regime_label
2024-09-24,25940.400390625,0.005202866818443739,0.6514630862129566,0,Bull (Strong Uptrend)
2024-09-25,26004.150390625,0.24545416621303914,0.5847948837318523,0,Bull (Strong Uptrend)
2024-09-26,26216.05078125,0.8115692736807522,0.5638405771410149,0,Bull (Strong Uptrend)
2024-09-27,26178.94921875,-0.14162255444679922,0.39399034109652264,0,Bull (Strong Uptrend)
2024-09-30,25810.849609375,-1.4160691857076433,0.820842736309557,1,Low-Momentum / Sideways
2024-10-01,25796.900390625,-0.054058621388073845,0.8193868535921742,1,Low-Momentum / Sideways
2024-10-03,25250.099609375,-2.142424417261006,1.177398919131507,1,Low-Momentum / Sideways
2024-10-04,25014.599609375,-0.9370461848646757,0.8795962612810886,1,Low-Momentum / Sideways
2024-10-07,24795.75,-0.8787371273170996,0.7673046671594671,1,Low-Momentum / Sideways
2024-10-08,25013.150390625,0.8729434677965051,1.1218399924785845,1,Low-Momentum / Sideways
2024-10-09,24981.94921875,-0.12481693673798233,1.1132050777812992,1,Low-Momentum / Sideways
2024-10-10,24998.44921875,0.06602588660852998,0.7469187681892365,0,Bull (Strong Uptrend)
2024-10-11,24964.25,-0.13689902517646815,0.6254538604700337,0,Bull (Strong Uptrend)
2024-10-14,25127.94921875,0.6535939888908111,0.46735010384885733,0,Bull (Strong Uptrend)
2024-10-15,25057.349609375,-0.2813559253265538,0.36701241433099197,0,Bull (Strong Uptrend)
2024-10-16,24971.30078125,-0.3439985380697183,0.4023115984621185,0,Bull (Strong Uptrend)
2024-10-17,24749.849609375,-0.8907784090014884,0.5561325254827759,0,Bull (Strong Uptrend)
2024-10-18,24854.05078125,0.4201335956550517,0.6236054797750757,0,Bull (Strong Uptrend)
2024-10-21,24781.099609375,-0.2939498473548445,0.46570091321998097,0,Bull (Strong Uptrend)
2024-10-22,24472.099609375,-1.2547572909439224,0.6387626066906675,0,Bull (Strong Uptrend)
2024-10-23,24435.5,-0.14966842167451325,0.6542727918363666,0,Bull (Strong Uptrend)
2024-10-24,24399.400390625,-0.14784351216731098,0.6072168050669299,0,Bull (Strong Uptrend)
2024-10-25,24180.80078125,-0.899959570008371,0.5016743249369912,0,Bull (Strong Uptrend)
2024-10-28,24339.150390625,0.6527218917237164,0.7427991445301367,0,Bull (Strong Uptrend)
2024-10-29,24466.849609375,0.5232943087170362,0.6232929294577808,0,Bull (Strong Uptrend)
2024-10-30,24340.849609375,-0.516313130612327,0.6648538670520953,0,Bull (Strong Uptrend)
2024-10-31,24205.349609375,-0.5582325869189341,0.70008855415196,0,Bull (Strong Uptrend)
2024-11-01,24304.349609375,0.4081663627652918,0.5900719253216202,0,Bull (Strong Uptrend)
2024-11-04,23995.349609375,-1.2795285302364112,0.7501778064852712,1,Low-Momentum / Sideways
2024-11-05,24213.30078125,0.9042055940529129,0.8635037540517057,1,Low-Momentum / Sideways
2024-11-06,24484.05078125,1.1119815807918394,1.0125079406194877,1,Low-Momentum / Sideways
2024-11-07,24199.349609375,-1.1696159889418445,1.142996333628615,1,Low-Momentum / Sideways
2024-11-08,24148.19921875,-0.21159463488489003,1.1203758802678012,1,Low-Momentum / Sideways
2024-11-11,24141.30078125,-0.028571169910344984,0.9211589789417591,1,Low-Momentum / Sideways
2024-11-12,23883.44921875,-1.0738381367723213,0.9256002363837009,1,Low-Momentum / Sideways
2024-11-13,23559.05078125,-1.3675649189030195,0.6063471294115662,1,Low-Momentum / Sideways
2024-11-14,23532.69921875,-0.11191584619590343,0.6165964133890123,0,Bull (Strong Uptrend)
2024-11-18,23453.80078125,-0.3358348106569627,0.6014284957310785,0,Bull (Strong Uptrend)
2024-11-19,23518.5,0.2754783503889256,0.6815975480226182,0,Bull (Strong Uptrend)
2024-11-21,23349.900390625,-0.7194627306794726,0.6261333061306498,0,Bull (Strong Uptrend)
2024-11-22,23907.25,2.358904203763299,1.209621540904902,1,Low-Momentum / Sideways
2024-11-25,24221.900390625,1.3075438521712217,1.2563712319082274,1,Low-Momentum / Sideways
2024-11-26,24194.5,-0.11318641340202826,1.2193138496437752,1,Low-Momentum / Sideways
2024-11-27,24274.900390625,0.33175761911502916,1.215570981122495,1,Low-Momentum / Sideways
2024-11-28,23914.150390625,-1.49725605075969,1.4576065399470102,1,Low-Momentum / Sideways
2024-11-29,24131.099609375,0.9031098528695802,1.0858424268807676,1,Low-Momentum / Sideways
2024-12-02,24276.05078125,0.5988850983542634,0.939274620416318,1,Low-Momentum / Sideways
2024-12-03,24457.150390625,0.7432322879372628,0.9804770447382373,1,Low-Momentum / Sideways
2024-12-04,24467.44921875,0.042100817827232385,0.9804808012661828,1,Low-Momentum / Sideways
2024-12-05,24708.400390625,0.9799651742121284,0.3720645814283997,0,Bull (Strong Uptrend)
2024-12-06,24677.80078125,-0.12391968835286232,0.4703088414617048,0,Bull (Strong Uptrend)
2024-12-09,24619.0,-0.2385583169878571,0.5461647348882861,0,Bull (Strong Uptrend)
2024-12-10,24610.05078125,-0.03635747066644497,0.4893896688085911,0,Bull (Strong Uptrend)
2024-12-11,24641.80078125,0.12892918089711122,0.4872642454140824,0,Bull (Strong Uptrend)
2024-12-12,24548.69921875,-0.3785351792322941,0.19326430859869226,0,Bull (Strong Uptrend)
2024-12-13,24768.30078125,0.8905773422254015,0.4961028674366662,0,Bull (Strong Uptrend)
2024-12-16,24668.25,-0.4047649614185296,0.5268320985484568,0,Bull (Strong Uptrend)
2024-12-17,24336.0,-1.356025614827435,0.8223260815391197,1,Low-Momentum / Sideways
2024-12-18,24198.849609375,-0.5651640286891942,0.8062896093184599,1,Low-Momentum / Sideways
2024-12-19,23951.69921875,-1.026582529903898,0.8597675573206258,1,Low-Momentum / Sideways
2024-12-20,23587.5,-1.5322359236337606,0.4877159960483469,1,Low-Momentum / Sideways
2024-12-23,23753.44921875,0.7010839504245724,0.8937700526584924,1,Low-Momentum / Sideways
2024-12-24,23727.650390625,-0.10866989549987555,0.8576988263676956,1,Low-Momentum / Sideways
2024-12-26,23750.19921875,0.09498673594489271,0.8963158113194216,1,Low-Momentum / Sideways
2024-12-27,23813.400390625,0.2657545248501766,0.8461169917328252,1,Low-Momentum / Sideways
2024-12-30,23644.900390625,-0.7101000468431965,0.5185081250558193,0,Bull (Strong Uptrend)
2024-12-31,23644.80078125,-0.00042127301519090046,0.37204303363373425,0,Bull (Strong Uptrend)
2025-01-02,24188.650390625,2.2740280375221222,1.1196592852736014,1,Low-Momentum / Sideways
2025-01-03,24004.75,-0.7631803596810857,1.2350313567443632,1,Low-Momentum / Sideways
2025-01-06,23616.05078125,-1.6325128725884954,1.481931293193619,1,Low-Momentum / Sideways
2025-01-07,23707.900390625,0.38817437019732415,1.4624692322226283,1,Low-Momentum / Sideways
2025-01-08,23688.94921875,-0.07996806978147784,1.4636308254686885,1,Low-Momentum / Sideways
2025-01-09,23526.5,-0.6881216315863482,0.7644160475162357,1,Low-Momentum / Sideways
2025-01-10,23431.5,-0.4046174437066828,0.7567987242741595,1,Low-Momentum / Sideways
2025-01-13,23085.94921875,-1.4857097422370331,0.7019319964118336,1,Low-Momentum / Sideways
2025-01-14,23176.05078125,0.3895278043635164,0.7023381240897177,1,Low-Momentum / Sideways
2025-01-15,23213.19921875,0.1601597156273367,0.7414122770412995,1,Low-Momentum / Sideways
2025-01-16,23311.80078125,0.42386549220649006,0.7999998026820974,1,Low-Momentum / Sideways
