Date,NSEI,BSESN,INDIAVIX
2015-03-26,8342.150390625,27457.580078125,15.15999984741211
2015-03-27,8341.400390625,27458.640625,14.5
2015-03-30,8492.2998046875,27975.859375,14.260000228881836
2015-03-31,8491.0,27957.490234375,14.489999771118164
2015-04-01,8586.25,28260.140625,13.670000076293945
2015-04-06,8659.900390625,28504.4609375,14.569999694824219
2015-04-07,8660.2998046875,28516.58984375,14.25
2015-04-08,8714.400390625,28707.75,14.350000381469727
2015-04-09,8778.2998046875,28885.2109375,14.420000076293945
2015-04-10,8780.349609375,28879.380859375,14.260000228881836
2015-04-13,8834.0,29044.439453125,14.489999771118164
2015-04-16,8706.7001953125,28666.0390625,14.949999809265137
2015-04-17,8606.0,28442.099609375,15.039999961853027
2015-04-20,8448.099609375,27886.2109375,16.299999237060547
2015-04-21,8377.75,27676.0390625,17.030000686645508
2015-04-22,8429.7001953125,27890.130859375,17.209999084472656
2015-04-23,8398.2998046875,27735.01953125,18.5
2015-04-24,8305.25,27437.939453125,19.110000610351562
2015-04-27,8213.7998046875,27176.990234375,18.739999771118164
2015-04-28,8285.599609375,27396.380859375,17.40999984741211
2015-04-29,8239.75,27225.9296875,17.239999771118164
2015-04-30,8181.5,27011.310546875,17.229999542236328
2015-05-04,8331.9501953125,27490.58984375,17.309999465942383
2015-05-05,8324.7998046875,27440.140625,17.360000610351562
2015-05-06,8097.0,26717.369140625,19.670000076293945
2015-05-07,8057.2998046875,26599.109375,19.649999618530273
2015-05-08,8191.5,27105.390625,19.110000610351562
2015-05-11,8325.25,27507.30078125,18.6299991607666
2015-05-12,8126.9501953125,26877.48046875,20.549999237060547
2015-05-13,8235.4501953125,27251.099609375,20.690000534057617
2015-05-14,8224.2001953125,27206.060546875,20.700000762939453
2015-05-15,8262.349609375,27324.0,19.81999969482422
2015-05-18,8373.650390625,27687.30078125,17.899999618530273
2015-05-19,8365.650390625,27645.529296875,18.270000457763672
2015-05-20,8423.25,27837.2109375,17.719999313354492
2015-05-21,8421.0,27809.349609375,17.40999984741211
2015-05-22,8458.9501953125,27957.5,16.950000762939453
2015-05-25,8370.25,27643.880859375,16.93000030517578
2015-05-26,8339.349609375,27531.41015625,17.06999969482422
2015-05-27,8334.599609375,27564.66015625,17.280000686645508
2015-05-28,8319.0,27506.7109375,17.1299991607666
2015-05-29,8433.650390625,27828.439453125,16.65999984741211
2015-06-01,8433.400390625,27848.990234375,16.90999984741211
2015-06-02,8236.4501953125,27188.380859375,16.81999969482422
2015-06-03,8135.10009765625,26837.19921875,17.510000228881836
2015-06-04,8130.64990234375,26813.419921875,18.1200008392334
2015-06-05,8114.7001953125,26768.490234375,18.09000015258789
2015-06-08,8044.14990234375,26523.08984375,18.889999389648438
2015-06-09,8022.39990234375,26481.25,18.010000228881836
2015-06-10,8124.4501953125,26840.5,17.079999923706055
2015-06-11,7965.35009765625,26370.98046875,17.809999465942383
2015-06-12,7982.89990234375,26425.30078125,17.479999542236328
2015-06-15,8013.89990234375,26586.55078125,17.520000457763672
2015-06-16,8047.2998046875,26686.509765625,17.170000076293945
2015-06-17,8091.5498046875,26832.66015625,16.729999542236328
2015-06-18,8174.60009765625,27115.830078125,16.020000457763672
2015-06-19,8224.9501953125,27316.169921875,15.09000015258789
2015-06-22,8353.099609375,27730.2109375,15.489999771118164
2015-06-23,8381.5498046875,27804.369140625,15.039999961853027
2015-06-24,8360.849609375,27729.669921875,15.920000076293945
2015-06-25,8398.0,27895.970703125,15.930000305175781
2015-06-26,8381.099609375,27811.83984375,15.760000228881836
2015-06-29,8318.400390625,27645.150390625,17.299999237060547
2015-06-30,8368.5,27780.830078125,16.93000030517578
2015-07-01,8453.0498046875,28020.869140625,15.850000381469727
2015-07-02,8444.900390625,27945.80078125,15.5600004196167
2015-07-03,8484.900390625,28092.7890625,16.309999465942383
2015-07-06,8522.150390625,28208.759765625,16.020000457763672
2015-07-07,8510.7998046875,28171.689453125,16.309999465942383
2015-07-08,8363.0498046875,27687.720703125,17.790000915527344
2015-07-09,8328.5498046875,27573.66015625,17.440000534057617
2015-07-10,8360.5498046875,27661.400390625,17.06999969482422
2015-07-13,8459.650390625,27961.189453125,16.270000457763672
2015-07-14,8454.099609375,27932.900390625,16.010000228881836
2015-07-15,8523.7998046875,28198.2890625,15.569999694824219
2015-07-16,8608.0498046875,28446.119140625,14.779999732971191
2015-07-17,8609.849609375,28463.310546875,14.800000190734863
2015-07-20,8603.4501953125,28420.119140625,14.960000038146973
2015-07-21,8529.4501953125,28182.140625,15.100000381469727
2015-07-22,8633.5,28504.9296875,15.130000114440918
2015-07-23,8589.7998046875,28370.83984375,15.520000457763672
2015-07-24,8521.5498046875,28112.310546875,15.460000038146973
2015-07-27,8361.0,27561.380859375,16.3700008392334
2015-07-28,8337.0,27459.23046875,15.920000076293945
2015-07-29,8375.0498046875,27563.4296875,15.880000114440918
2015-07-30,8421.7998046875,27705.349609375,15.329999923706055
2015-07-31,8532.849609375,28114.560546875,14.569999694824219
2015-08-03,8543.0498046875,28187.060546875,15.390000343322754
2015-08-04,8516.900390625,28071.9296875,14.829999923706055
2015-08-05,8567.9501953125,28223.080078125,14.670000076293945
2015-08-06,8588.650390625,28298.130859375,14.729999542236328
2015-08-07,8564.599609375,28236.390625,14.90999984741211
2015-08-10,8525.599609375,28101.720703125,15.470000267028809
2015-08-11,8462.349609375,27866.08984375,15.890000343322754
2015-08-12,8349.4501953125,27512.259765625,17.450000762939453
2015-08-13,8355.849609375,27549.529296875,17.020000457763672
2015-08-14,8518.5498046875,28067.310546875,16.020000457763672
2015-08-17,8477.2998046875,27878.26953125,16.459999084472656
2015-08-18,8466.5498046875,27831.5390625,16.360000610351562
2015-08-19,8495.150390625,27931.640625,16.68000030517578
2015-08-20,8372.75,27607.8203125,16.979999542236328
2015-08-21,8299.9501953125,27366.0703125,17.110000610351562
2015-08-24,7809.0,25741.560546875,28.1299991607666
2015-08-25,7880.7001953125,26032.380859375,26.850000381469727
2015-08-26,7791.85009765625,25714.66015625,25.520000457763672
2015-08-27,7948.9501953125,26231.189453125,22.040000915527344
2015-08-28,8001.9501953125,26392.380859375,23.329999923706055
2015-08-31,7971.2998046875,26283.08984375,24.600000381469727
2015-09-01,7785.85009765625,25696.439453125,28.719999313354492
2015-09-02,7717.0,25453.560546875,26.649999618530273
2015-09-03,7823.0,25764.779296875,24.1200008392334
2015-09-04,7655.0498046875,25201.900390625,26.420000076293945
2015-09-07,7558.7998046875,24893.810546875,26.350000381469727
2015-09-08,7688.25,25317.869140625,24.56999969482422
2015-09-09,7818.60009765625,25719.580078125,24.299999237060547
2015-09-10,7788.10009765625,25622.169921875,24.75
2015-09-11,7789.2998046875,25610.2109375,24.979999542236328
2015-09-14,7872.25,25856.69921875,24.31999969482422
2015-09-15,7829.10009765625,25705.9296875,23.739999771118164
2015-09-16,7899.14990234375,25963.970703125,22.0
2015-09-18,7981.89990234375,26218.91015625,18.290000915527344
2015-09-21,7977.10009765625,26192.98046875,18.18000030517578
2015-09-22,7812.0,25651.83984375,20.350000381469727
2015-09-23,7845.9501953125,25822.990234375,20.690000534057617
2015-09-24,7868.5,25863.5,20.8799991607666
2015-09-28,7795.7001953125,25616.83984375,21.670000076293945
2015-09-29,7843.2998046875,25778.66015625,21.56999969482422
2015-09-30,7948.89990234375,26154.830078125,19.6299991607666
2015-10-01,7950.89990234375,26220.94921875,19.239999771118164
2015-10-05,8119.2998046875,26785.55078125,19.1299991607666
2015-10-06,8152.89990234375,26932.880859375,19.309999465942383
2015-10-07,8177.39990234375,27035.849609375,19.34000015258789
2015-10-08,8129.35009765625,26845.810546875,19.559999465942383
2015-10-09,8189.7001953125,27079.509765625,18.93000030517578
2015-10-12,8143.60009765625,26904.109375,19.1200008392334
2015-10-13,8131.7001953125,26846.529296875,18.020000457763672
2015-10-14,8107.89990234375,26779.66015625,17.719999313354492
2015-10-15,8179.5,27010.140625,17.170000076293945
2015-10-16,8238.150390625,27214.599609375,16.270000457763672
2015-10-19,8275.0498046875,27364.919921875,16.8799991607666
2015-10-20,8261.650390625,27306.830078125,17.0
2015-10-21,8251.7001953125,27287.66015625,16.6200008392334
2015-10-23,8295.4501953125,27470.810546875,16.190000534057617
2015-10-26,8260.5498046875,27361.9609375,17.229999542236328
2015-10-27,8232.900390625,27253.439453125,16.540000915527344
2015-10-28,8171.2001953125,27039.759765625,17.040000915527344
2015-10-29,8111.75,26838.140625,17.579999923706055
2015-10-30,8065.7998046875,26656.830078125,17.8799991607666
2015-11-02,8050.7998046875,26559.150390625,19.479999542236328
2015-11-03,8060.7001953125,26590.58984375,19.559999465942383
2015-11-04,8040.2001953125,26552.919921875,19.360000610351562
2015-11-05,7955.4501953125,26304.19921875,19.290000915527344
2015-11-06,7954.2998046875,26265.240234375,19.469999313354492
2015-11-09,7915.2001953125,26121.400390625,17.040000915527344
2015-11-10,7783.35009765625,25743.259765625,16.829999923706055
2015-11-13,7762.25,25610.529296875,17.649999618530273
2015-11-16,7806.60009765625,25760.099609375,17.8799991607666
2015-11-17,7837.5498046875,25864.470703125,16.969999313354492
2015-11-18,7731.7998046875,25482.51953125,17.420000076293945
2015-11-19,7842.75,25841.919921875,15.84000015258789
2015-11-20,7856.5498046875,25868.490234375,15.899999618530273
2015-11-23,7849.25,25819.33984375,17.079999923706055
2015-11-24,7831.60009765625,25775.740234375,16.25
2015-11-26,7883.7998046875,25958.630859375,16.690000534057617
2015-11-27,7942.7001953125,26128.19921875,16.729999542236328
2015-11-30,7935.25,26145.669921875,16.43000030517578
2015-12-01,7954.89990234375,26169.41015625,15.640000343322754
2015-12-02,7931.35009765625,26117.849609375,15.489999771118164
2015-12-03,7864.14990234375,25886.619140625,16.059999465942383
2015-12-04,7781.89990234375,25638.109375,16.09000015258789
2015-12-07,7765.39990234375,25530.109375,15.869999885559082
2015-12-08,7701.7001953125,25310.330078125,15.970000267028809
2015-12-09,7612.5,25036.05078125,16.729999542236328
2015-12-10,7683.2998046875,25252.3203125,16.290000915527344
2015-12-11,7610.4501953125,25044.4296875,17.18000030517578
2015-12-14,7650.0498046875,25150.349609375,17.799999237060547
2015-12-15,7700.89990234375,25320.439453125,17.34000015258789
2015-12-16,7750.89990234375,25494.369140625,16.729999542236328
2015-12-17,7844.35009765625,25803.779296875,14.220000267028809
2015-12-18,7761.9501953125,25519.220703125,14.489999771118164
2015-12-21,7834.4501953125,25735.900390625,14.229999542236328
2015-12-22,7786.10009765625,25590.650390625,14.479999542236328
2015-12-23,7865.9501953125,25850.30078125,13.649999618530273
2015-12-24,7861.0498046875,25838.7109375,13.75
2015-12-28,7925.14990234375,26034.130859375,14.399999618530273
2015-12-29,7928.9501953125,26079.48046875,14.239999771118164
2015-12-30,7896.25,25960.029296875,14.350000381469727
2015-12-31,7946.35009765625,26117.5390625,13.869999885559082
2016-01-04,7791.2998046875,25623.349609375,16.84000015258789
2016-01-05,7784.64990234375,25580.33984375,16.700000762939453
2016-01-06,7741.0,25406.330078125,16.549999237060547
2016-01-07,7568.2998046875,24851.830078125,18.959999084472656
2016-01-08,7601.35009765625,24934.330078125,17.799999237060547
2016-01-11,7563.85009765625,24825.0390625,18.690000534057617
2016-01-12,7510.2998046875,24682.029296875,18.709999084472656
2016-01-13,7562.39990234375,24854.109375,18.350000381469727
2016-01-14,7536.7998046875,24772.970703125,18.610000610351562
2016-01-15,7437.7998046875,24455.0390625,19.420000076293945
2016-01-18,7351.0,24188.369140625,20.229999542236328
2016-01-19,7435.10009765625,24479.83984375,18.43000030517578
2016-01-20,7309.2998046875,24062.0390625,20.969999313354492
2016-01-21,7276.7998046875,23962.2109375,20.809999465942383
2016-01-22,7422.4501953125,24435.66015625,18.81999969482422
2016-01-25,7436.14990234375,24485.94921875,18.270000457763672
2016-01-27,7437.75,24492.390625,19.059999465942383
2016-01-28,7424.64990234375,24469.5703125,17.899999618530273
2016-01-29,7563.5498046875,24870.689453125,17.239999771118164
2016-02-01,7555.9501953125,24824.830078125,17.889999389648438
2016-02-02,7455.5498046875,24539.0,18.040000915527344
2016-02-03,7361.7998046875,24223.3203125,18.59000015258789
2016-02-04,7404.0,24338.4296875,18.209999084472656
2016-02-05,7489.10009765625,24616.970703125,18.110000610351562
2016-02-08,7387.25,24287.419921875,20.260000228881836
2016-02-09,7298.2001953125,24020.98046875,21.729999542236328
2016-02-10,7215.7001953125,23758.900390625,22.469999313354492
2016-02-11,6976.35009765625,22951.830078125,25.969999313354492
2016-02-12,6980.9501953125,22986.119140625,24.670000076293945
2016-02-15,7162.9501953125,23554.119140625,22.3799991607666
2016-02-16,7048.25,23191.970703125,23.040000915527344
2016-02-17,7108.4501953125,23381.869140625,21.829999923706055
2016-02-18,7191.75,23649.220703125,21.489999771118164
2016-02-19,7210.75,23709.150390625,20.920000076293945
2016-02-22,7234.5498046875,23788.7890625,21.020000457763672
2016-02-23,7109.5498046875,23410.1796875,23.84000015258789
2016-02-24,7018.7001953125,23088.9296875,22.959999084472656
2016-02-25,6970.60009765625,22976.0,22.75
2016-02-26,7029.75,23154.30078125,21.8700008392334
2016-02-29,6987.0498046875,23002.0,20.15999984741211
2016-03-01,7222.2998046875,23779.349609375,18.670000076293945
2016-03-02,7368.85009765625,24242.98046875,18.989999771118164
2016-03-03,7475.60009765625,24606.990234375,18.040000915527344
2016-03-04,7485.35009765625,24646.48046875,17.8799991607666
2016-03-08,7485.2998046875,24659.23046875,18.469999313354492
2016-03-09,7531.7998046875,24793.9609375,17.510000228881836
2016-03-10,7486.14990234375,24623.33984375,17.899999618530273
2016-03-11,7510.2001953125,24717.990234375,17.100000381469727
2016-03-14,7538.75,24804.279296875,17.100000381469727
2016-03-15,7460.60009765625,24551.169921875,17.600000381469727
2016-03-16,7498.75,24682.48046875,17.110000610351562
2016-03-17,7512.5498046875,24677.369140625,16.84000015258789
2016-03-18,7604.35009765625,24952.740234375,16.3799991607666
2016-03-21,7704.25,25285.369140625,16.329999923706055
2016-03-22,7714.89990234375,25330.490234375,16.43000030517578
2016-03-23,7716.5,25337.560546875,16.350000381469727
2016-03-28,7615.10009765625,24966.400390625,17.489999771118164
2016-03-29,7597.0,24900.4609375,17.639999389648438
2016-03-30,7735.2001953125,25338.580078125,16.809999465942383
2016-03-31,7738.39990234375,25341.859375,16.579999923706055
2016-04-01,7713.0498046875,25269.640625,17.280000686645508
2016-04-04,7758.7998046875,25399.650390625,17.450000762939453
2016-04-05,7603.2001953125,24883.58984375,17.829999923706055
2016-04-06,7614.35009765625,24900.630859375,17.350000381469727
2016-04-07,7546.4501953125,24685.419921875,16.93000030517578
2016-04-08,7555.2001953125,24673.83984375,16.43000030517578
2016-04-11,7671.39990234375,25022.16015625,16.010000228881836
2016-04-12,7708.9501953125,25145.58984375,16.020000457763672
2016-04-13,7850.4501953125,25626.75,16.040000915527344
2016-04-18,7914.7001953125,25816.359375,16.950000762939453
2016-04-20,7914.75,25844.1796875,17.079999923706055
2016-04-21,7912.0498046875,25880.380859375,16.510000228881836
2016-04-22,7899.2998046875,25838.140625,16.3799991607666
2016-04-25,7855.0498046875,25678.9296875,16.56999969482422
2016-04-26,7962.64990234375,26007.30078125,16.579999923706055
2016-04-27,7979.89990234375,26064.119140625,16.350000381469727
2016-04-28,7847.25,25603.099609375,16.600000381469727
2016-04-29,7849.7998046875,25606.619140625,16.540000915527344
2016-05-02,7805.89990234375,25436.970703125,17.09000015258789
2016-05-03,7747.0,25229.69921875,17.459999084472656
2016-05-04,7706.5498046875,25101.73046875,17.450000762939453
2016-05-05,7735.5,25262.2109375,17.170000076293945
2016-05-06,7733.4501953125,25228.5,16.950000762939453
2016-05-09,7866.0498046875,25688.859375,16.610000610351562
2016-05-10,7887.7998046875,25772.529296875,16.420000076293945
2016-05-11,7848.85009765625,25597.01953125,16.959999084472656
2016-05-12,7900.39990234375,25790.220703125,16.329999923706055
2016-05-13,7814.89990234375,25489.5703125,17.0
2016-05-16,7860.75,25653.23046875,17.030000686645508
2016-05-17,7890.75,25773.609375,16.3700008392334
2016-05-18,7870.14990234375,25704.609375,16.450000762939453
2016-05-19,7783.39990234375,25399.720703125,17.059999465942383
2016-05-20,7749.7001953125,25301.900390625,16.43000030517578
2016-05-23,7731.0498046875,25230.359375,16.15999984741211
2016-05-24,7748.85009765625,25305.470703125,16.219999313354492
2016-05-25,7934.89990234375,25881.169921875,15.520000457763672
2016-05-26,8069.64990234375,26366.6796875,15.329999923706055
2016-05-27,8156.64990234375,26653.599609375,15.260000228881836
2016-05-30,8178.5,26725.599609375,15.979999542236328
2016-05-31,8160.10009765625,26667.9609375,16.049999237060547
2016-06-01,8179.9501953125,26713.9296875,15.84000015258789
2016-06-02,8218.9501953125,26843.140625,15.09000015258789
2016-06-03,8220.7998046875,26843.029296875,15.0
2016-06-06,8201.0498046875,26777.44921875,15.359999656677246
2016-06-07,8266.4501953125,27009.669921875,14.869999885559082
2016-06-08,8273.0498046875,27020.66015625,15.140000343322754
2016-06-09,8203.599609375,26763.4609375,15.670000076293945
2016-06-10,8170.0498046875,26635.75,15.970000267028809
2016-06-13,8110.60009765625,26396.76953125,16.579999923706055
2016-06-14,8108.85009765625,26395.7109375,17.190000534057617
2016-06-15,8206.599609375,26726.33984375,17.059999465942383
2016-06-16,8140.75,26525.4609375,17.700000762939453
2016-06-17,8170.2001953125,26625.91015625,17.350000381469727
2016-06-20,8238.5,26866.919921875,17.520000457763672
2016-06-21,8219.900390625,26812.779296875,17.260000228881836
2016-06-22,8203.7001953125,26765.650390625,18.18000030517578
2016-06-23,8270.4501953125,27002.220703125,18.020000457763672
2016-06-24,8088.60009765625,26397.7109375,18.6299991607666
2016-06-27,8094.7001953125,26402.9609375,18.530000686645508
2016-06-28,8127.85009765625,26524.55078125,17.729999542236328
2016-06-29,8204.0,26740.390625,16.15999984741211
2016-06-30,8287.75,26999.720703125,16.290000915527344
2016-07-01,8328.349609375,27144.91015625,15.739999771118164
2016-07-04,8370.7001953125,27278.759765625,15.579999923706055
2016-07-05,8335.9501953125,27166.869140625,15.359999656677246
2016-07-07,8337.900390625,27201.490234375,15.3100004196167
2016-07-08,8323.2001953125,27126.900390625,15.079999923706055
2016-07-11,8467.900390625,27626.689453125,14.850000381469727
2016-07-12,8521.0498046875,27808.140625,14.779999732971191
2016-07-13,8519.5,27815.1796875,15.329999923706055
2016-07-14,8565.0,27942.109375,15.609999656677246
2016-07-15,8541.400390625,27836.5,15.640000343322754
2016-07-18,8508.7001953125,27746.66015625,15.989999771118164
2016-07-19,8528.5498046875,27787.619140625,15.800000190734863
2016-07-20,8565.849609375,27915.890625,15.989999771118164
2016-07-21,8510.099609375,27710.51953125,15.710000038146973
2016-07-22,8541.2001953125,27803.240234375,15.5
2016-07-25,8635.650390625,28095.33984375,15.720000267028809
2016-07-26,8590.650390625,27976.51953125,15.619999885559082
2016-07-27,8615.7998046875,28024.330078125,15.430000305175781
2016-07-28,8666.2998046875,28208.619140625,15.149999618530273
2016-07-29,8638.5,28051.859375,14.920000076293945
2016-08-01,8636.5498046875,28003.119140625,15.180000305175781
2016-08-02,8622.900390625,27981.7109375,15.6899995803833
2016-08-03,8544.849609375,27697.509765625,16.239999771118164
2016-08-04,8551.099609375,27714.369140625,15.140000343322754
2016-08-05,8683.150390625,28078.349609375,14.350000381469727
2016-08-08,8711.349609375,28182.5703125,14.59000015258789
2016-08-09,8678.25,28085.16015625,14.539999961853027
2016-08-10,8575.2998046875,27774.880859375,14.920000076293945
2016-08-11,8592.150390625,27859.599609375,14.210000038146973
2016-08-16,8642.5498046875,28064.609375,14.180000305175781
2016-08-17,8624.0498046875,28005.369140625,14.779999732971191
2016-08-18,8673.25,28123.439453125,14.550000190734863
2016-08-19,8666.900390625,28077.0,14.539999961853027
2016-08-22,8629.150390625,27985.5390625,14.239999771118164
2016-08-23,8632.599609375,27990.2109375,13.899999618530273
2016-08-24,8650.2998046875,28059.939453125,13.489999771118164
2016-08-25,8592.2001953125,27835.91015625,13.289999961853027
2016-08-26,8572.5498046875,27782.25,13.569999694824219
2016-08-29,8607.4501953125,27902.66015625,13.170000076293945
2016-08-30,8744.349609375,28343.009765625,13.020000457763672
2016-08-31,8786.2001953125,28452.169921875,13.239999771118164
2016-09-01,8774.650390625,28423.48046875,13.34000015258789
2016-09-02,8809.650390625,28532.109375,12.9399995803833
2016-09-06,8943.0,28978.01953125,12.75
2016-09-07,8917.9501953125,28926.359375,13.149999618530273
2016-09-08,8952.5,29045.279296875,13.119999885559082
2016-09-09,8866.7001953125,28797.25,13.229999542236328
2016-09-12,8715.599609375,28353.5390625,15.239999771118164
2016-09-14,8726.599609375,28372.23046875,14.760000228881836
2016-09-15,8742.5498046875,28412.890625,14.680000305175781
2016-09-16,8779.849609375,28599.029296875,14.579999923706055
2016-09-19,8808.400390625,28634.5,14.9399995803833
2016-09-20,8775.900390625,28523.19921875,14.779999732971191
2016-09-21,8777.150390625,28507.419921875,14.8100004196167
2016-09-22,8867.4501953125,28773.130859375,13.34000015258789
2016-09-23,8831.5498046875,28668.220703125,13.25
2016-09-26,8723.0498046875,28294.279296875,14.569999694824219
2016-09-27,8706.400390625,28223.69921875,14.25
2016-09-28,8745.150390625,28292.810546875,13.850000381469727
2016-09-29,8591.25,27827.529296875,18.450000762939453
2016-09-30,8611.150390625,27865.9609375,17.18000030517578
2016-10-03,8738.099609375,28243.2890625,15.619999885559082
2016-10-04,8769.150390625,28334.55078125,14.989999771118164
2016-10-05,8743.9501953125,28220.98046875,14.930000305175781
2016-10-06,8709.5498046875,28106.2109375,14.84000015258789
2016-10-07,8697.599609375,28061.140625,14.489999771118164
2016-10-10,8708.7998046875,28082.33984375,14.289999961853027
2016-10-13,8573.349609375,27643.109375,15.430000305175781
2016-10-14,8583.400390625,27673.599609375,14.890000343322754
2016-10-17,8520.400390625,27529.970703125,15.65999984741211
2016-10-18,8677.900390625,28050.880859375,14.539999961853027
2016-10-19,8659.099609375,27984.369140625,14.609999656677246
2016-10-20,8699.400390625,28129.83984375,14.170000076293945
2016-10-21,8693.0498046875,28077.1796875,13.829999923706055
2016-10-24,8708.9501953125,28179.080078125,14.329999923706055
2016-10-25,8691.2998046875,28091.419921875,14.479999542236328
2016-10-26,8615.25,27836.509765625,14.449999809265137
2016-10-27,8615.25,27915.900390625,14.09000015258789
2016-10-28,8638.0,27941.509765625,14.649999618530273
2016-11-01,8626.25,27876.609375,15.739999771118164
2016-11-02,8514.0,27527.220703125,16.799999237060547
2016-11-03,8484.9501953125,27430.279296875,16.469999313354492
2016-11-04,8433.75,27274.150390625,16.850000381469727
2016-11-07,8497.0498046875,27458.990234375,16.510000228881836
2016-11-08,8543.5498046875,27591.140625,16.770000457763672
2016-11-09,8432.0,27252.529296875,16.6200008392334
2016-11-10,8525.75,27517.6796875,15.460000038146973
2016-11-11,8296.2998046875,26818.8203125,17.360000610351562
2016-11-15,8108.4501953125,26304.630859375,20.149999618530273
2016-11-16,8111.60009765625,26298.689453125,19.5
2016-11-17,8079.9501953125,26227.619140625,18.709999084472656
2016-11-18,8074.10009765625,26150.240234375,17.809999465942383
2016-11-21,7929.10009765625,25765.140625,19.100000381469727
2016-11-22,8002.2998046875,25960.779296875,18.469999313354492
2016-11-23,8033.2998046875,26051.810546875,18.040000915527344
2016-11-24,7965.5,25860.169921875,17.15999984741211
2016-11-25,8114.2998046875,26316.33984375,17.610000610351562
2016-11-28,8126.89990234375,26350.169921875,18.059999465942383
2016-11-29,8142.14990234375,26394.009765625,17.709999084472656
2016-11-30,8224.5,26652.810546875,16.850000381469727
2016-12-01,8192.900390625,26559.919921875,16.690000534057617
2016-12-02,8086.7998046875,26230.66015625,17.93000030517578
2016-12-05,8128.75,26349.099609375,17.290000915527344
2016-12-06,8143.14990234375,26392.759765625,17.110000610351562
2016-12-07,8102.0498046875,26236.869140625,16.850000381469727
2016-12-08,8246.849609375,26694.279296875,15.529999732971191
2016-12-09,8261.75,26747.1796875,15.069999694824219
2016-12-12,8170.7998046875,26515.240234375,16.190000534057617
2016-12-13,8221.7998046875,26697.8203125,15.920000076293945
2016-12-14,8182.4501953125,26602.83984375,16.59000015258789
2016-12-15,8153.60009765625,26519.0703125,15.65999984741211
2016-12-16,8139.4501953125,26489.560546875,15.25
2016-12-19,8104.35009765625,26374.69921875,14.84000015258789
2016-12-20,8082.39990234375,26307.98046875,14.539999961853027
2016-12-21,8061.2998046875,26242.380859375,14.710000038146973
2016-12-22,7979.10009765625,25979.599609375,15.550000190734863
2016-12-23,7985.75,26040.69921875,15.130000114440918
2016-12-26,7908.25,25807.099609375,16.600000381469727
2016-12-27,8032.85009765625,26213.439453125,15.079999923706055
2016-12-28,8034.85009765625,26210.6796875,15.539999961853027
2016-12-29,8103.60009765625,26366.150390625,15.279999732971191
2016-12-30,8185.7998046875,26626.4609375,15.470000267028809
2017-01-02,8179.5,26595.44921875,15.829999923706055
2017-01-03,8192.25,26643.240234375,15.960000038146973
2017-01-04,8190.5,26633.130859375,15.890000343322754
2017-01-05,8273.7998046875,26878.240234375,15.050000190734863
2017-01-06,8243.7998046875,26759.23046875,14.90999984741211
2017-01-09,8236.0498046875,26726.55078125,15.479999542236328
2017-01-10,8288.599609375,26899.560546875,15.199999809265137
2017-01-11,8380.650390625,27140.41015625,14.8100004196167
2017-01-12,8407.2001953125,27247.16015625,14.609999656677246
2017-01-13,8400.349609375,27238.060546875,14.380000114440918
2017-01-16,8412.7998046875,27288.169921875,15.069999694824219
2017-01-17,8398.0,27235.66015625,15.390000343322754
2017-01-18,8417.0,27257.640625,15.180000305175781
2017-01-19,8435.099609375,27308.599609375,15.020000457763672
2017-01-20,8349.349609375,27034.5,15.789999961853027
2017-01-23,8391.5,27117.33984375,15.90999984741211
2017-01-24,8475.7998046875,27375.580078125,15.289999961853027
2017-01-25,8602.75,27708.140625,15.170000076293945
2017-01-27,8641.25,27882.4609375,16.010000228881836
2017-01-30,8632.75,27849.560546875,16.670000076293945
2017-01-31,8561.2998046875,27655.9609375,16.829999923706055
2017-02-01,8716.400390625,28141.640625,13.970000267028809
2017-02-02,8734.25,28226.609375,13.520000457763672
2017-02-03,8740.9501953125,28240.51953125,13.130000114440918
2017-02-06,8801.0498046875,28439.279296875,13.399999618530273
2017-02-07,8768.2998046875,28335.16015625,13.510000228881836
2017-02-08,8769.0498046875,28289.919921875,13.350000381469727
2017-02-09,8778.400390625,28329.69921875,13.239999771118164
2017-02-10,8793.5498046875,28334.25,13.180000305175781
2017-02-13,8805.0498046875,28351.619140625,13.6899995803833
2017-02-14,8792.2998046875,28339.310546875,13.800000190734863
2017-02-15,8724.7001953125,28155.560546875,14.210000038146973
2017-02-16,8778.0,28301.26953125,13.729999542236328
2017-02-17,8821.7001953125,28468.75,13.430000305175781
2017-02-20,8879.2001953125,28661.580078125,13.609999656677246
2017-02-21,8907.849609375,28761.58984375,13.529999732971191
2017-02-22,8926.900390625,28864.7109375,13.699999809265137
2017-02-23,8939.5,28892.970703125,13.399999618530273
2017-02-27,8896.7001953125,28812.880859375,13.680000305175781
2017-02-28,8879.599609375,28743.3203125,13.789999961853027
2017-03-01,8945.7998046875,28984.490234375,13.579999923706055
2017-03-02,8899.75,28839.7890625,13.359999656677246
2017-03-03,8897.5498046875,28832.44921875,13.350000381469727
2017-03-06,8963.4501953125,29048.189453125,13.640000343322754
2017-03-07,8946.900390625,28999.560546875,13.880000114440918
2017-03-08,8924.2998046875,28901.939453125,14.079999923706055
2017-03-09,8927.0,28929.130859375,14.390000343322754
2017-03-10,8934.5498046875,28946.23046875,13.960000038146973
2017-03-14,9087.0,29442.630859375,12.399999618530273
2017-03-15,9084.7998046875,29398.109375,12.420000076293945
2017-03-16,9153.7001953125,29585.849609375,11.90999984741211
